Deal Date,Security Code,Company,Client Name,Deal Type,Quantity,Price
06/01/2021,539150,PNCINFRA,NOMURA SINGAPORE LIMITED,P,750000,175.00
06/01/2021,539150,PNCINFRA,AURIGIN MASTER FUND LIMITED,P,575000,175.00
06/01/2021,539150,PNCINFRA,CN INFRABUILD PRIVATE LIMITED,S,575000,175.00
11/01/2021,532843,FORTIS,RAKESH  JHUNJHUNWALA,P,5000000,179.40
11/01/2021,532843,FORTIS,RARE ENTERPRISES,S,5000000,179.40
13/01/2021,541450,ADANIGREEN,ACME TRADE AND INVESTMENT LTD,P,19215000,916.15
13/01/2021,541450,ADANIGREEN,ADANI TRADING SERVICES LLP,S,19215000,916.15
13/01/2021,532915,RELIGARE,INVESTMENT OPPORTUNITIES V PTE. LIMITED,P,17638579,66.00
13/01/2021,532915,RELIGARE,RESILIENT INDIA GROWTH LIMITED,S,17638579,66.00
13/01/2021,541450,ADANIGREEN,ADANI TRADING SERVICES LLP,S,881000,906.00
13/01/2021,541450,ADANIGREEN,ACME TRADE AND INVESTMENT LTD,P,881000,906.00
14/01/2021,500209,INFY,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,1220101,1373.85
14/01/2021,500209,INFY,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,1220101,1373.85
14/01/2021,500325,RELIANCE,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,1054759,1939.35
14/01/2021,500325,RELIANCE,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,1054759,1939.35
14/01/2021,500875,ITC,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,999992,211.40
14/01/2021,500875,ITC,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,999992,211.40
14/01/2021,532215,AXISBANK,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,773882,687.80
14/01/2021,532215,AXISBANK,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,773882,687.80
14/01/2021,532898,POWERGRID,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,711939,204.90
14/01/2021,532898,POWERGRID,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,711939,204.90
14/01/2021,500112,SBIN,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,609109,306.80
14/01/2021,500112,SBIN,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,609109,306.80
14/01/2021,532454,BHARTIARTL,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,587857,578.60
14/01/2021,532454,BHARTIARTL,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,587857,578.60
14/01/2021,500010,HDFC,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,587349,2674.75
14/01/2021,500010,HDFC,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,587349,2674.75
14/01/2021,532174,ICICIBANK,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,529402,554.60
14/01/2021,532174,ICICIBANK,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,529402,554.60
14/01/2021,507685,WIPRO,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,445579,456.05
14/01/2021,507685,WIPRO,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,445579,456.05
14/01/2021,524715,SUNPHARMA,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,369688,602.40
14/01/2021,524715,SUNPHARMA,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,369688,602.40
14/01/2021,532281,HCLTECH,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,368833,1055.80
14/01/2021,532281,HCLTECH,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,368833,1055.80
14/01/2021,500547,BPCL,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,341144,411.95
14/01/2021,500547,BPCL,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,341144,411.95
14/01/2021,532540,TCS,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,331899,3157.75
14/01/2021,532540,TCS,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,331899,3157.75
14/01/2021,500696,HINDUNILVR,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,302020,2373.50
14/01/2021,500696,HINDUNILVR,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,302020,2373.50
14/01/2021,500520,M&M,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,255608,828.65
14/01/2021,500520,M&M,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,255608,828.65
14/01/2021,540777,HDFCLIFE,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,218074,713.80
14/01/2021,540777,HDFCLIFE,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,218074,713.80
14/01/2021,532755,TECHM,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,180469,1069.10
14/01/2021,532755,TECHM,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,180469,1069.10
14/01/2021,500510,LT,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,173802,1353.55
14/01/2021,500510,LT,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,173802,1353.55
14/01/2021,541450,ADANIGREEN,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,133868,922.45
14/01/2021,541450,ADANIGREEN,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,133868,922.45
14/01/2021,500820,ASIANPAINT,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,125395,2704.10
14/01/2021,500820,ASIANPAINT,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,125395,2704.10
14/01/2021,500114,TITAN,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,124828,1506.55
14/01/2021,500114,TITAN,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,124828,1506.55
14/01/2021,500034,BAJFINANCE,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,70674,4911.50
14/01/2021,500034,BAJFINANCE,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,70674,4911.50
14/01/2021,540376,DMART,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,50740,2925.95
14/01/2021,540376,DMART,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,50740,2925.95
14/01/2021,532500,MARUTI,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,43136,8141.95
14/01/2021,532500,MARUTI,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,43136,8141.95
14/01/2021,532538,ULTRACEMCO,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,38758,5654.80
14/01/2021,532538,ULTRACEMCO,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,38758,5654.80
14/01/2021,532488,DIVISLAB,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,35151,3718.90
14/01/2021,532488,DIVISLAB,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,35151,3718.90
14/01/2021,500124,DRREDDY,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,34374,5283.80
14/01/2021,500124,DRREDDY,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,34374,5283.80
14/01/2021,532777,NAUKRI,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,25169,5260.85
14/01/2021,532777,NAUKRI,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,25169,5260.85
14/01/2021,500790,NESTLEIND,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,10021,18022.65
14/01/2021,500790,NESTLEIND,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,10021,18022.65
18/01/2021,541450,ADANIGREEN,ACME TRADE AND INVESTMENT LTD,P,35844350,915.35
18/01/2021,541450,ADANIGREEN,ADANI TRADING SERVICES LLP,S,35844350,915.35
18/01/2021,541450,ADANIGREEN,ADANI TRADING SERVICES LLP,S,303221,917.25
18/01/2021,541450,ADANIGREEN,ACME TRADE AND INVESTMENT LTD,P,303221,917.25
19/01/2021,500020,BOMDYEING,BAYMANCO INVESTMENTS LIMITED,P,1880000,78.40
19/01/2021,500020,BOMDYEING,NIDHIVAN INVESTMENTS AND TRADING COMPANYPRIVATE LIMITED,S,1880000,78.40
19/01/2021,500020,BOMDYEING,BAYMANCO INVESTMENTS LIMITED,P,1838000,78.40
19/01/2021,500020,BOMDYEING,SAHARA INVESTMENTS PRIVATE LIMITED,S,1838000,78.40
19/01/2021,500020,BOMDYEING,HEERA HOLDINGS AND LEASING PRIVATE LIMITED,S,1752000,78.40
19/01/2021,500020,BOMDYEING,BAYMANCO INVESTMENTS LIMITED,P,1752000,78.40
22/01/2021,501425,BBTC,NOWROSJEE WADIA AND SONS LTD,P,333000,1266.50
22/01/2021,501425,BBTC,THE BOMBAY DYEING AND    MANUFACTURING COMPANY LTD,S,333000,1266.50
28/01/2021,500209,INFY,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,1190428,1288.75
28/01/2021,500209,INFY,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,1190428,1288.75
28/01/2021,500325,RELIANCE,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,1029056,1886.55
28/01/2021,500325,RELIANCE,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,1029056,1886.55
28/01/2021,500875,ITC,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,999633,209.55
28/01/2021,500875,ITC,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,999633,209.55
28/01/2021,532215,AXISBANK,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,751731,625.85
28/01/2021,532215,AXISBANK,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,751731,625.85
28/01/2021,532898,POWERGRID,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,697071,191.90
28/01/2021,532898,POWERGRID,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,697071,191.90
28/01/2021,500112,SBIN,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,593539,273.45
28/01/2021,500112,SBIN,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,593539,273.45
28/01/2021,500010,HDFC,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,575694,2449.00
28/01/2021,500010,HDFC,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,575694,2449.00
28/01/2021,532454,BHARTIARTL,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,575099,568.45
28/01/2021,532454,BHARTIARTL,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,575099,568.45
28/01/2021,532174,ICICIBANK,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,516191,517.10
28/01/2021,532174,ICICIBANK,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,516191,517.10
28/01/2021,507685,WIPRO,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,439941,445.65
28/01/2021,507685,WIPRO,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,439941,445.65
28/01/2021,524715,SUNPHARMA,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,365400,566.80
28/01/2021,524715,SUNPHARMA,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,365400,566.80
28/01/2021,532281,HCLTECH,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,363532,949.55
28/01/2021,532281,HCLTECH,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,363532,949.55
28/01/2021,500547,BPCL,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,341226,380.25
28/01/2021,500547,BPCL,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,341226,380.25
28/01/2021,532540,TCS,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,322380,3246.45
28/01/2021,532540,TCS,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,322380,3246.45
28/01/2021,500696,HINDUNILVR,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,296496,2381.25
28/01/2021,500696,HINDUNILVR,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,296496,2381.25
28/01/2021,532921,ADANIPORTS,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,256922,515.95
28/01/2021,532921,ADANIPORTS,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,256922,515.95
28/01/2021,500520,M&M,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,246982,764.75
28/01/2021,500520,M&M,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,246982,764.75
28/01/2021,540777,HDFCLIFE,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,215376,682.10
28/01/2021,540777,HDFCLIFE,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,215376,682.10
28/01/2021,532755,TECHM,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,178674,987.80
28/01/2021,532755,TECHM,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,178674,987.80
28/01/2021,500510,LT,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,171876,1349.50
28/01/2021,500510,LT,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,171876,1349.50
28/01/2021,541450,ADANIGREEN,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,131434,1018.60
28/01/2021,541450,ADANIGREEN,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,131434,1018.60
28/01/2021,500820,ASIANPAINT,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,124311,2430.85
28/01/2021,500820,ASIANPAINT,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,124311,2430.85
28/01/2021,500114,TITAN,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,123536,1436.40
28/01/2021,500114,TITAN,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,123536,1436.40
28/01/2021,500034,BAJFINANCE,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,68891,4796.55
28/01/2021,500034,BAJFINANCE,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,68891,4796.55
28/01/2021,540376,DMART,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,50095,2805.80
28/01/2021,540376,DMART,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,50095,2805.80
28/01/2021,505200,EICHERMOT,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,43926,2762.95
28/01/2021,505200,EICHERMOT,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,43926,2762.95
28/01/2021,532500,MARUTI,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,42015,7827.20
28/01/2021,532500,MARUTI,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,42015,7827.20
28/01/2021,532538,ULTRACEMCO,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,38145,5373.50
28/01/2021,532538,ULTRACEMCO,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,38145,5373.50
28/01/2021,500124,DRREDDY,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,33851,4882.00
28/01/2021,500124,DRREDDY,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,33851,4882.00
28/01/2021,500790,NESTLEIND,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,9966,17496.10
28/01/2021,500790,NESTLEIND,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,9966,17496.10
02/02/2021,532155,GAIL,FEDERATED HERMES INVESTMENT FUNDS PLC ON BEHALF OF FEDERATED HERMES ASIA EX-JAPAN EQUITY FUND,S,1527949,127.55
02/02/2021,532155,GAIL,CLSA GLOBAL MARKETS PTE LTD,P,1527949,127.55
02/02/2021,532898,POWERGRID,CLSA GLOBAL MARKETS PTE LTD,P,1210955,189.00
02/02/2021,532898,POWERGRID,FEDERATED HERMES INVESTMENT FUNDS PLC ON BEHALF OF FEDERATED HERMES ASIA EX-JAPAN EQUITY FUND,S,1210955,189.00
02/02/2021,532921,ADANIPORTS,FEDERATED HERMES INVESTMENT FUNDS PLC ON BEHALF OF FEDERATED HERMES ASIA EX-JAPAN EQUITY FUND,S,841661,542.85
02/02/2021,532921,ADANIPORTS,CLSA GLOBAL MARKETS PTE LTD,P,841661,542.85
02/02/2021,500410,ACC,CLSA GLOBAL MARKETS PTE LTD,P,67422,1685.05
02/02/2021,500410,ACC,FEDERATED HERMES INVESTMENT FUNDS PLC ON BEHALF OF FEDERATED HERMES ASIA EX-JAPAN EQUITY FUND,S,67422,1685.05
04/02/2021,500209,INFY,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,1350587,1288.00
04/02/2021,500209,INFY,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,1350587,1288.00
04/02/2021,500325,RELIANCE,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,1165111,1933.60
04/02/2021,500325,RELIANCE,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,1165111,1933.60
04/02/2021,500875,ITC,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,1109809,216.70
04/02/2021,500875,ITC,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,1109809,216.70
04/02/2021,532215,AXISBANK,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,848527,733.20
04/02/2021,532215,AXISBANK,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,848527,733.20
04/02/2021,532898,POWERGRID,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,787792,206.65
04/02/2021,532898,POWERGRID,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,787792,206.65
04/02/2021,500112,SBIN,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,669805,335.80
04/02/2021,500112,SBIN,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,669805,335.80
04/02/2021,500010,HDFC,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,649414,2707.45
04/02/2021,500010,HDFC,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,649414,2707.45
04/02/2021,532454,BHARTIARTL,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,645333,608.95
04/02/2021,532454,BHARTIARTL,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,645333,608.95
04/02/2021,532174,ICICIBANK,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,583167,621.05
04/02/2021,532174,ICICIBANK,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,583167,621.05
04/02/2021,507685,WIPRO,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,496369,433.05
04/02/2021,507685,WIPRO,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,496369,433.05
04/02/2021,524715,SUNPHARMA,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,411575,629.65
04/02/2021,524715,SUNPHARMA,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,411575,629.65
04/02/2021,532281,HCLTECH,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,409326,959.90
04/02/2021,532281,HCLTECH,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,409326,959.90
04/02/2021,500228,JSWSTEEL,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,380003,393.40
04/02/2021,500228,JSWSTEEL,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,380003,393.40
04/02/2021,532540,TCS,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,365715,3200.65
04/02/2021,532540,TCS,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,365715,3200.65
04/02/2021,500696,HINDUNILVR,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,333646,2233.35
04/02/2021,500696,HINDUNILVR,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,333646,2233.35
04/02/2021,532921,ADANIPORTS,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,285982,560.45
04/02/2021,532921,ADANIPORTS,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,285982,560.45
04/02/2021,500520,M&M,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,283812,833.95
04/02/2021,500520,M&M,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,283812,833.95
04/02/2021,540777,HDFCLIFE,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,245789,689.50
04/02/2021,540777,HDFCLIFE,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,245789,689.50
04/02/2021,532755,TECHM,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,200310,980.80
04/02/2021,532755,TECHM,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,200310,980.80
04/02/2021,500510,LT,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,192532,1530.80
04/02/2021,500510,LT,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,192532,1530.80
04/02/2021,541450,ADANIGREEN,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,148546,1026.60
04/02/2021,541450,ADANIGREEN,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,148546,1026.60
04/02/2021,500820,ASIANPAINT,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,140196,2455.30
04/02/2021,500820,ASIANPAINT,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,140196,2455.30
04/02/2021,500114,TITAN,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,137298,1526.65
04/02/2021,500114,TITAN,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,137298,1526.65
04/02/2021,500034,BAJFINANCE,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,78134,5251.60
04/02/2021,500034,BAJFINANCE,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,78134,5251.60
04/02/2021,540376,DMART,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,55624,2883.10
04/02/2021,540376,DMART,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,S,55624,2883.10
